"","zpid","bathrooms","bedrooms","sqft","st","city","state","lat","long","valuation","lowval","highval","nb","nbid"
"207","2098299266","1.0","0",NA,"180 Nassau St APT 2L","Brooklyn","NY","40.698288","-73.984363","914370","768071","1060669","Fort Greene","273766"
"208","2099258654","1.0","1",NA,"180 Nassau St APT 5J","Brooklyn","NY","40.6982","-73.9842","898786","656114","1213361","Fort Greene","273766"
"209","2099272109","1.0","1","900","180 Nassau St APT 9E","Brooklyn","NY","40.6982","-73.9842","","","","Fort Greene","273766"
"210","2099569481","2.0","2","1100","180 Nassau St APT 9K","Brooklyn","NY","40.698288","-73.984363","1669698","1519425","1953547","Fort Greene","273766"
"211","2100285674","1.0","1",NA,"180 Nassau St APT 9B","Brooklyn","NY","40.698288","-73.984363","915800","769272","1071486","Fort Greene","273766"
"212","2100943436","1.0","1",NA,"180 Nassau St APT 8B","Brooklyn","NY","40.698288","-73.984363","915800","769272","1071486","Fort Greene","273766"
"213","2100965178","1.0","1",NA,"180 Nassau St APT 8F","Brooklyn","NY","40.698288","-73.984363","915800","769272","1071486","Fort Greene","273766"
"214","89073419",NA,NA,"90000","197 Bridge St","Brooklyn","NY","40.697982","-73.984626","","","","Fort Greene","273766"
"215","116168825",NA,NA,"8174","44 Duffield St","Brooklyn","NY","40.697181","-73.984124","","","","Fort Greene","273766"
"216","120731177","1.0","1","8798","42 Duffield St","Brooklyn","NY","40.697086","-73.984359","","","","Fort Greene","273766"
"217","2096456648","1.0","1",NA,"277 Gold St # 0A","Brooklyn","NY","40.696287","-73.982743","1011282","960718","1061846","Fort Greene","273766"
"218","2131761003","2.0","2","1000","277 Gold St APT 12D","Brooklyn","NY","40.696287","-73.982743","1215726","1154940","1288670","Fort Greene","273766"
"219","2096318362",NA,NA,NA,"277 Gold St # 1105","Brooklyn","NY","40.696287","-73.982743","1060616","1007585","1113647","Fort Greene","273766"
"220","2102571444","1.0","0",NA,"277 Gold St # 0D","Brooklyn","NY","40.696287","-73.982743","978793","929853","1027733","Fort Greene","273766"
"221","2106239734","2.0","3","966","277 Gold St APT 5M","Brooklyn","NY","40.696287","-73.982743","1208410","1147990","1280915","Fort Greene","273766"
"222","2096593464","2.0","2",NA,"277 Gold St # 0B","Brooklyn","NY","40.696287","-73.982743","1269836","1206344","1358725","Fort Greene","273766"
"223","2121218785","1.0","0",NA,"277 Gold St APT 6N","Brooklyn","NY","40.696287","-73.982743","1241901","1167387","1366091","Fort Greene","273766"
"224","2096721223","1.0","1",NA,"277 Gold St # 0P","Brooklyn","NY","40.696287","-73.982743","918957","873009","964905","Fort Greene","273766"
"225","2113098774","2.0","3",NA,"277 Gold St APT 6K","Brooklyn","NY","40.696287","-73.982743","1801875","1711781","1891969","Fort Greene","273766"
"226","2096455801","1.0","0",NA,"277 Gold St # TE","Brooklyn","NY","40.696287","-73.982743","","","","Fort Greene","273766"
"227","2120588438","1.0","1",NA,"277 Gold St APT 7D","Brooklyn","NY","40.696287","-73.982743","918957","873009","964905","Fort Greene","273766"
"228","2096662576","1.0","1",NA,"277 Gold St # 7Y","Brooklyn","NY","40.696287","-73.982743","918957","873009","964905","Fort Greene","273766"
"229","2120228325","1.0","1","687","277 Gold St APT 11B","Brooklyn","NY","40.696287","-73.982743","1064358","1011140","1117576","Fort Greene","273766"
"230","2097129342","1.0","1",NA,"277 Gold St # 8Z","Brooklyn","NY","40.696287","-73.982743","918957","873009","964905","Fort Greene","273766"
"231","2097499835",NA,NA,NA,"277 Gold St APT 12P","Brooklyn","NY","40.696287","-73.982743","1166053","1107750","1224356","Fort Greene","273766"
"232","2098176391","1.0","1",NA,"277 Gold St APT 8P","Brooklyn","NY","40.696287","-73.982743","","","","Fort Greene","273766"
"233","2120709785","1.0","1","750","277 Gold St APT 3J","Brooklyn","NY","40.696287","-73.982743","916389","870570","962208","Fort Greene","273766"
"234","2116432287","1.0","1","724","277 Gold St APT 7C","Brooklyn","NY","40.696287","-73.982743","890207","845697","934717","Fort Greene","273766"
"235","2099145397","2.0","3",NA,"277 Gold St APT 8B","Brooklyn","NY","40.696287","-73.982743","1608713","1480016","1785671","Fort Greene","273766"
"236","2099267366","2.0","2",NA,"277 Gold St APT 4K","Brooklyn","NY","40.696287","-73.982743","","","","Fort Greene","273766"
"237","2099518051","1.0","1",NA,"277 Gold St APT 8J","Brooklyn","NY","40.696287","-73.982743","","","","Fort Greene","273766"
"238","2100592864","2.0","2",NA,"277 Gold St APT 10J","Brooklyn","NY","40.696287","-73.982743","1413283","1342619","1512213","Fort Greene","273766"
"239","2101187666","2.0","3","1000","277 Gold St APT 9M","Brooklyn","NY","40.696287","-73.982743","1691773","1573349","1877868","Fort Greene","273766"
"240","2101297107","2.0","3",NA,"277 Gold St APT 9B","Brooklyn","NY","40.696287","-73.982743","1608713","1480016","1785671","Fort Greene","273766"
"241","2101484281",NA,NA,NA,"277 Gold St APT 8C","Brooklyn","NY","40.69625","-73.98274","","","","Fort Greene","273766"
"242","2104443902",NA,NA,NA,"170 Tillary St APT 607","Brooklyn","NY","40.695629","-73.983512","900850","828782","990935","Fort Greene","273766"
"243","2104445006",NA,NA,NA,"170 Tillary St APT 507","Brooklyn","NY","40.695629","-73.983512","900850","828782","990935","Fort Greene","273766"
"244","2104506179","1.0","1","750","170 Tillary St APT 306","Brooklyn","NY","40.69565","-73.98352","895352","814770","1011748","Fort Greene","273766"
"245","2105159127","1.0","1","800","170 Tillary St APT 403","Brooklyn","NY","40.695629","-73.983512","903687","840429","1057314","Fort Greene","273766"
"246","2116011468","1.0","2","1100","170 Tillary St APT 101","Brooklyn","NY","40.695648","-73.98352","1053215","884701","1242794","Fort Greene","273766"
"247","2118756032","1.0","0","900","170 Tillary St APT 106","Brooklyn","NY","40.69565","-73.98352","960263","912250","1008276","Fort Greene","273766"
"248","2119084728","1.0","1",NA,"170 Tillary St APT 701","Brooklyn","NY","40.695648","-73.98352","891068","846515","935621","Fort Greene","273766"
"249","110284304",NA,NA,NA,"306 Gold St","Brooklyn","NY","40.695058","-73.983315","","","","Fort Greene","273766"
"250","110284728",NA,NA,NA,"306 Gold St","Brooklyn","NY","40.695058","-73.983315","","","","Fort Greene","273766"
"251","110285796",NA,NA,NA,"306 Gold St","Brooklyn","NY","40.695058","-73.983315","","","","Fort Greene","273766"
"252","2102552269","1.0","0",NA,"309 Gold St APT 29H","Brooklyn","NY","40.695125","-73.983068","1194826","800533","1517429","Fort Greene","273766"
"253","2096089825","2.0","2",NA,"309 Gold St APT 31B","Brooklyn","NY","40.695012","-73.982842","2261546","1990160","2532932","Fort Greene","273766"
"254","2096334693","1.0","0",NA,"309 Gold St APT 19H","Brooklyn","NY","40.695012","-73.982842","963993","655515","1204991","Fort Greene","273766"
"255","2102595324","1.0","1",NA,"309 Gold St APT 7D","Brooklyn","NY","40.695012","-73.982842","1330057","904439","1662571","Fort Greene","273766"
"256","2096378042",NA,NA,NA,"309 Gold St # 121B","Brooklyn","NY","40.695012","-73.982842","","","","Fort Greene","273766"
"257","2100978156","2.0","2",NA,"309 Gold St APT 11B","Brooklyn","NY","40.695012","-73.982842","1759336","1548216","1970456","Fort Greene","273766"
"258","2104218703","1.0","2",NA,"309 Gold St APT 17E","Brooklyn","NY","40.695125","-73.983068","1311494","1101655","1665597","Fort Greene","273766"
"259","2103013586","1.0","1",NA,"309 Gold St APT 30D","Brooklyn","NY","40.695125","-73.983068","","","","Fort Greene","273766"
"260","2096061995",NA,NA,NA,"309 Gold St # 44B","Brooklyn","NY","40.695012","-73.982842","","","","Fort Greene","273766"
"261","2104915921","1.0","1",NA,"309 Gold St APT 5E","Brooklyn","NY","40.695012","-73.982842","","","","Fort Greene","273766"
"262","2100916595","1.0","1",NA,"309 Gold St APT 20A","Brooklyn","NY","40.695012","-73.982842","1183388","804704","1479235","Fort Greene","273766"
"263","2102864660","2.0","2",NA,"309 Gold St APT 16B","Brooklyn","NY","40.695012","-73.982842","1660660","1461381","1859939","Fort Greene","273766"
"264","2102595313","1.0","1",NA,"309 Gold St APT 11C","Brooklyn","NY","40.695012","-73.982842","1116068","758926","1417406","Fort Greene","273766"
"265","2101486712","1.0","0",NA,"309 Gold St APT 28H","Brooklyn","NY","40.695012","-73.982842","1339884","911121","1674855","Fort Greene","273766"
"266","2096886884","1.0","0",NA,"309 Gold St # 8H","Brooklyn","NY","40.695125","-73.983068","","","","Fort Greene","273766"
"267","2096780953","1.0","1",NA,"309 Gold St APT 18F","Brooklyn","NY","40.695012","-73.982842","1623645","1104079","2029556","Fort Greene","273766"
"268","2101734426","1.0","1",NA,"309 Gold St APT 4D","Brooklyn","NY","40.695012","-73.982842","1128499","767379","1433194","Fort Greene","273766"
"269","2097165967","1.0","1",NA,"309 Gold St APT 35B","Brooklyn","NY","40.695012","-73.982842","1306818","888636","1633523","Fort Greene","273766"
"270","2102595307","1.0","1",NA,"309 Gold St APT 4A","Brooklyn","NY","40.695012","-73.982842","1130454","768709","1435677","Fort Greene","273766"
"271","2102595333","1.0","1",NA,"309 Gold St APT 14F","Brooklyn","NY","40.695012","-73.982842","1314408","893797","1643010","Fort Greene","273766"
"272","2098779064","2.0","3","1200","309 Gold St APT 36F","Brooklyn","NY","40.695012","-73.982842","1616859","1406667","2667817","Fort Greene","273766"
"273","2097023145",NA,NA,NA,"309 Gold St APT 7","Brooklyn","NY","40.695125","-73.983068","1553713","1103136","2019827","Fort Greene","273766"
"274","2097037969",NA,NA,NA,"309 Gold St APT 25H","Brooklyn","NY","40.695125","-73.983068","","","","Fort Greene","273766"
"275","2104736083","1.0","0",NA,"309 Gold St APT 24B","Brooklyn","NY","40.695012","-73.982842","1234100","826847","1616671","Fort Greene","273766"
"276","2097101724",NA,NA,NA,"309 Gold St # 7GU","Brooklyn","NY","40.695125","-73.983068","","","","Fort Greene","273766"
"277","2104605293","1.0","1",NA,"100 Willoughby St","Brooklyn","NY","40.691898","-73.984596","1508753","1282440","1644541","Downtown","270825"
"278","122026878",NA,NA,NA,"503 Fulton St","Brooklyn","NY","40.690669","-73.985217","1484132","1335719","1588021","Downtown","270825"
"279","30566302",NA,NA,"4813","436 Albee Sq","Brooklyn","NY","40.69074","-73.98381","2843160","2672570","3127476","Downtown","270825"
"280","2105510802","1.0","1",NA,"365 Jay St APT 5C","Brooklyn","NY","40.692707","-73.98693","905248","859986","950510","Downtown","270825"
"281","2108118809","1.0","1",NA,"365 Jay St # 3C","Brooklyn","NY","40.693061","-73.987251","1371280","1083311","1453557","Downtown","270825"
"282","2108118816","1.0","2",NA,"365 Jay St APT 3B","Brooklyn","NY","40.693061","-73.987251","1409882","1127906","1508574","Downtown","270825"
"283","121711108",NA,NA,NA,"1 Dekalb Ave","Brooklyn","NY","40.691128","-73.982986","","","","Downtown","270825"
"284","121711154",NA,NA,NA,"1 Dekalb Ave","Brooklyn","NY","40.691128","-73.982986","","","","Downtown","270825"
"285","120730192","2.0","2",NA,"384 Bridge St","Brooklyn","NY","40.691627","-73.985618","","","","Downtown","270825"
"286","2108909361","2.0","2",NA,"384 Bridge St","Brooklyn","NY","40.691812","-73.985469","1609692","1513110","1835049","Downtown","270825"
"287","120730160",NA,NA,"95388","486 Fulton St","Brooklyn","NY","40.689873","-73.983526","1557151","1479293","1635009","Downtown","270825"
"288","115876479","1.0","1","714","189 Schermerhorn St","Brooklyn","NY","40.689365","-73.986373","","","","Downtown","270825"
"289","116082556",NA,NA,"616","189 Schermerhorn St","Brooklyn","NY","40.689365","-73.986373","697780","655913","739647","Downtown","270825"
"290","116082558",NA,NA,"1037","189 Schermerhorn St","Brooklyn","NY","40.689365","-73.986373","1250552","1075475","1375607","Downtown","270825"
"291","116165424",NA,NA,"1361","189 Schermerhorn St","Brooklyn","NY","40.689365","-73.986373","1371327","1261621","1467320","Downtown","270825"
"292","116171776",NA,NA,"293308","189 Schermerhorn St","Brooklyn","NY","40.689365","-73.986373","","","","Downtown","270825"
"293","116082561","1.0","1","5802","236 Livingston St","Brooklyn","NY","40.68927","-73.984911","","","","Downtown","270825"
"294","116166699",NA,NA,"249114","236 Livingston St","Brooklyn","NY","40.68927","-73.984911","","","","Downtown","270825"
"295","64486557","1.0","1","971","53 Boerum Pl","Brooklyn","NY","40.689775","-73.989595","","","","Downtown","270825"
"296","2106685952","1.0","1",NA,"1236 Atlantic Ave APT 309","Brooklyn","NY","40.6786","-73.950859","814098","724547","895508","Crown Heights","403222"
"297","30566443",NA,NA,"25000","422 State St","Brooklyn","NY","40.686925","-73.983405","4480090","4256086","4704094","Boerum Hill","272994"
"298","30566456","3.0","4","2475","423 Atlantic Ave","Brooklyn","NY","40.6867","-73.983505","2419197","2007933","2782077","Boerum Hill","272994"
"299","92693170",NA,NA,NA,"423 Atlantic Ave","Brooklyn","NY","40.686698","-73.98352","685130","630320","726238","Boerum Hill","272994"
"300","62646207","1.0","1","1450","503 Atlantic Ave","Brooklyn","NY","40.68573","-73.98102","","","","Boerum Hill","272994"
"301","68312719",NA,NA,"4455","464 State St","Brooklyn","NY","40.686474","-73.981744","","","","Boerum Hill","272994"
"302","89073318",NA,NA,"16741","489 Atlantic Ave","Brooklyn","NY","40.686019","-73.981452","","","","Boerum Hill","272994"
"303","2099943373","2.0","2","1142","457 Atlantic Avenue #7FLB","Brooklyn","NY","40.6858","-73.98164","1688849","1604407","1773291","Boerum Hill","272994"
"304","68312721","2.0","2","1085","560 State St APT 1B","Brooklyn","NY","40.685507","-73.979205","1159729","1032159","1264105","Boerum Hill","272994"
"305","2097134107","1.5","2","1030","560 State St # 9D","Brooklyn","NY","40.68491","-73.978536","1253056","1102689","1353300","Boerum Hill","272994"
"306","68311996","1.5","2","1065","560 State St APT 3B","Brooklyn","NY","40.685507","-73.979205","1274162","1146746","1376095","Boerum Hill","272994"
"307","68311997","2.0","2","1120","560 State St APT 7B","Brooklyn","NY","40.684909","-73.978538","1335576","1188663","1415711","Boerum Hill","272994"
"308","68311998","1.5","2","1080","560 State St APT 7C","Brooklyn","NY","40.685507","-73.979205","1284799","1169167","1400431","Boerum Hill","272994"
"309","68311999","1.5","2","1035","560 State St APT 7H","Brooklyn","NY","40.685507","-73.979205","1232486","1133887","1343410","Boerum Hill","272994"
"310","68312000","1.5","2","1110","560 State St APT 7J","Brooklyn","NY","40.685507","-73.979205","1315823","1223715","1394772","Boerum Hill","272994"
"311","68312001","1.5","2","1064","560 State St APT 8C","Brooklyn","NY","40.685507","-73.979205","1285720","1170005","1401435","Boerum Hill","272994"
"312","68312002","1.0","1","1000","560 State St APT 10A","Brooklyn","NY","40.684909","-73.978538","974193","905999","1032645","Boerum Hill","272994"
"313","68312720","1.0","0","540","560 State St APT 1A","Brooklyn","NY","40.684909","-73.978538","606810","503652","661423","Boerum Hill","272994"
"314","68312722","15.0","2","1100","560 State St APT 1C","Brooklyn","NY","40.685507","-73.979205","1459162","1357021","1590487","Boerum Hill","272994"
"315","68312723","1.5","2","1070","560 State St APT 2A","Brooklyn","NY","40.685507","-73.979205","1291280","1175065","1407495","Boerum Hill","272994"
"316","68312724",NA,"2","1075","560 State St APT 2B","Brooklyn","NY","40.685507","-73.979205","1266805","1114788","1368149","Boerum Hill","272994"
"317","68312726","2.0","2","1096","560 State St APT 3A","Brooklyn","NY","40.684909","-73.978538","1493870","1419177","1613380","Boerum Hill","272994"
"318","68312727","1.5",NA,"1075","560 State St APT 3C","Brooklyn","NY","40.685507","-73.979205","1269218","1142296","1383448","Boerum Hill","272994"
"319","68312729","1.5","2","1365","560 State St APT 4B","Brooklyn","NY","40.685507","-73.979205","","","","Boerum Hill","272994"
"320","68312731",NA,NA,"1320","560 State St APT 5A","Brooklyn","NY","40.685507","-73.979205","","","","Boerum Hill","272994"
"321","68312732","2.0","2","1440","560 State St APT 5B","Brooklyn","NY","40.685507","-73.979205","1571236","1445537","1665510","Boerum Hill","272994"
"322","68312733",NA,NA,"1225","560 State St APT 5C","Brooklyn","NY","40.685507","-73.979205","1348461","1267553","1469822","Boerum Hill","272994"
"323","68312734","1.0","2","1035","560 State St APT 6A","Brooklyn","NY","40.684909","-73.978538","1087871","1011720","1196658","Boerum Hill","272994"
"324","68312735","1.0","2","1035","560 State St APT 6B","Brooklyn","NY","40.685507","-73.979205","1090537","1014199","1199591","Boerum Hill","272994"
"325","68312736","1.0","2","1035","560 State St APT 6C","Brooklyn","NY","40.685507","-73.979205","1093668","1017111","1203035","Boerum Hill","272994"
"326","68312737","2.0","2","1130","560 State St APT 7A","Brooklyn","NY","40.685507","-73.979205","1334987","1214838","1415086","Boerum Hill","272994"
